   287.000000       1.39999998    
          37          37
   1.25000000       20.0000000    
   1.25000000       20.0000000    
           4           3
          25          70          15
   IIN     XIN       REL SPACING 
 J, XGRID,YGRID,RGRID            7  -7.87613541E-03   1.53221255E-02  0.296904474    
 J, XGRID,YGRID,RGRID            8  -7.04727275E-03   1.34212822E-02  0.296956062    
 J, XGRID,YGRID,RGRID            9  -6.30852394E-03   1.17264837E-02  0.297005206    
 J, XGRID,YGRID,RGRID           10  -5.65008540E-03   1.02153951E-02  0.297051549    
 J, XGRID,YGRID,RGRID           11  -5.06320968E-03   8.86810292E-03  0.297094941    
 J, XGRID,YGRID,RGRID           12  -4.54011280E-03   7.66685186E-03  0.297135353    
 J, XGRID,YGRID,RGRID           13  -4.07385407E-03   6.59581320E-03  0.297172725    
 J, XGRID,YGRID,RGRID           14  -3.65824671E-03   5.64087136E-03  0.297207147    
 J, XGRID,YGRID,RGRID           15  -3.28778033E-03   4.78944229E-03  0.297238678    
 J, XGRID,YGRID,RGRID           16  -2.95754639E-03   4.03030496E-03  0.297267586    
 J, XGRID,YGRID,RGRID           17  -2.66316882E-03   3.35345510E-03  0.297293812    
 J, XGRID,YGRID,RGRID           18  -2.40074913E-03   2.74997391E-03  0.297317684    
 J, XGRID,YGRID,RGRID           19  -2.16681720E-03   2.21190788E-03  0.297339350    
 J, XGRID,YGRID,RGRID           20  -1.95827335E-03   1.73216639E-03  0.297358960    
 J, XGRID,YGRID,RGRID           21  -1.77236053E-03   1.30442716E-03  0.297376662    
 J, XGRID,YGRID,RGRID           22  -1.60661992E-03   9.23053478E-04  0.297392607    
 J, XGRID,YGRID,RGRID           23  -1.45886349E-03   5.83019340E-04  0.297406971    
 J, XGRID,YGRID,RGRID           24  -1.32713665E-03   2.79843778E-04  0.297419906    
 J, XGRID,YGRID,RGRID           25  -1.20969920E-03   9.53139443E-06  0.297431558    
 J, XGRID,YGRID,RGRID           26  -1.10500003E-03  -2.31480066E-04  0.297441989    
 J, XGRID,YGRID,RGRID           27  -1.00154453E-03   3.51049566E-05  0.297459990    
 J, XGRID,YGRID,RGRID           28  -8.93394637E-04  -3.43783977E-05  0.297479033    
 J, XGRID,YGRID,RGRID           29  -7.80119037E-04  -1.54183013E-04  0.297499001    
 J, XGRID,YGRID,RGRID           30  -6.61286060E-04  -3.07005248E-04  0.297520250    
 J, XGRID,YGRID,RGRID           31  -5.36464620E-04  -4.89722879E-04  0.297542721    
 J, XGRID,YGRID,RGRID           32  -4.05224040E-04  -7.05832441E-04  0.297566622    
 J, XGRID,YGRID,RGRID           33  -2.67134747E-04  -9.56572243E-04  0.297591925    
 J, XGRID,YGRID,RGRID           34  -1.21768331E-04  -1.23535283E-03  0.297618866    
 J, XGRID,YGRID,RGRID           35   3.13052442E-05  -1.53217441E-03  0.297647476    
 J, XGRID,YGRID,RGRID           36   1.92512525E-04  -1.84632139E-03  0.297677994    
 J, XGRID,YGRID,RGRID           37   3.62283550E-04  -2.17804988E-03  0.297710449    
 J, XGRID,YGRID,RGRID           38   5.41043002E-04  -2.52828607E-03  0.297744960    
 J, XGRID,YGRID,RGRID           39   7.29218125E-04  -2.89770029E-03  0.297781736    
 J, XGRID,YGRID,RGRID           40   9.27236862E-04  -3.28697544E-03  0.297820807    
 J, XGRID,YGRID,RGRID           41   1.13541819E-03  -3.69659346E-03  0.297862470    
 J, XGRID,YGRID,RGRID           42   1.35381380E-03  -4.12647333E-03  0.297906578    
 J, XGRID,YGRID,RGRID           43   1.58291589E-03  -4.57742484E-03  0.297953546    
 J, XGRID,YGRID,RGRID           44   1.82329584E-03  -5.05036814E-03  0.298003256    
 J, XGRID,YGRID,RGRID           45   2.07556505E-03  -5.54633699E-03  0.298056215    
 J, XGRID,YGRID,RGRID           46   2.34041922E-03  -6.06647134E-03  0.298112452    
 J, XGRID,YGRID,RGRID           47   2.61859968E-03  -6.61201449E-03  0.298172235    
 J, XGRID,YGRID,RGRID           48   2.91076954E-03  -7.18401838E-03  0.298235893    
 J, XGRID,YGRID,RGRID           49   3.21746990E-03  -7.78329931E-03  0.298303455    
 J, XGRID,YGRID,RGRID           50   3.53972055E-03  -8.41155928E-03  0.298375428    
 J, XGRID,YGRID,RGRID           51   3.87865398E-03  -9.07071214E-03  0.298451990    
 J, XGRID,YGRID,RGRID           52   4.23553586E-03  -9.76288505E-03  0.298533678    
 J, XGRID,YGRID,RGRID           53   4.61175665E-03  -1.04903961E-02  0.298620880    
 J, XGRID,YGRID,RGRID           54   5.00881486E-03  -1.12557551E-02  0.298713893    
 J, XGRID,YGRID,RGRID           55   5.43151610E-03  -1.20677212E-02  0.298814178    
 J, XGRID,YGRID,RGRID           56   5.88592701E-03  -1.29373241E-02  0.298923254    
 J, XGRID,YGRID,RGRID           57   6.37253746E-03  -1.38647379E-02  0.299041361    
 J, XGRID,YGRID,RGRID           58   6.89094886E-03  -1.48484064E-02  0.299168527    
 J, XGRID,YGRID,RGRID           59   7.43990391E-03  -1.58849210E-02  0.299304575    
 J, XGRID,YGRID,RGRID           60   8.01728666E-03  -1.69689748E-02  0.299449027    
 J, XGRID,YGRID,RGRID           61   8.62010755E-03  -1.80939846E-02  0.299601048    
 J, XGRID,YGRID,RGRID           62   9.23862495E-03  -1.92410126E-02  0.299757928    
 J, XGRID,YGRID,RGRID           63   9.86297801E-03  -2.03913711E-02  0.299917072    
 J, XGRID,YGRID,RGRID           64   1.04898363E-02  -2.15387605E-02  0.300077349    
 J, XGRID,YGRID,RGRID           65   1.11165009E-02  -2.26781704E-02  0.300237745    
 J, XGRID,YGRID,RGRID           66   1.17409006E-02  -2.38058325E-02  0.300397366    
 J, XGRID,YGRID,RGRID           67   1.23615786E-02  -2.49187630E-02  0.300555825    
 J, XGRID,YGRID,RGRID           68   1.29776709E-02  -2.60164812E-02  0.300712377    
 J, XGRID,YGRID,RGRID           69   1.35934167E-02  -2.71059331E-02  0.300867826    
 J, XGRID,YGRID,RGRID           70   1.42116174E-02  -2.81918570E-02  0.301022828    
 J, XGRID,YGRID,RGRID           71   1.48317963E-02  -2.92733181E-02  0.301176667    
 J, XGRID,YGRID,RGRID           72   1.54532082E-02  -3.03488821E-02  0.301329225    
 J, XGRID,YGRID,RGRID           73   1.60747468E-02  -3.14165838E-02  0.301479697    
 J, XGRID,YGRID,RGRID           74   1.66950263E-02  -3.24740559E-02  0.301627606    
 J, XGRID,YGRID,RGRID           75   1.73123293E-02  -3.35183851E-02  0.301772237    
 J, XGRID,YGRID,RGRID           76   1.79211721E-02  -3.45405303E-02  0.301911980    
 J, XGRID,YGRID,RGRID           77   1.85181759E-02  -3.55351418E-02  0.302046210    
 J, XGRID,YGRID,RGRID           78   1.91016756E-02  -3.64999548E-02  0.302174300    
 J, XGRID,YGRID,RGRID           79   1.96703933E-02  -3.74333039E-02  0.302296132    
 J, XGRID,YGRID,RGRID           80   2.02232972E-02  -3.83340791E-02  0.302411467    
 J, XGRID,YGRID,RGRID           81   2.07596906E-02  -3.92016768E-02  0.302520305    
 J, XGRID,YGRID,RGRID           82   2.12791655E-02  -4.00360152E-02  0.302622527    
 J, XGRID,YGRID,RGRID           83   2.17836294E-02  -4.08406071E-02  0.302718699    
 J, XGRID,YGRID,RGRID           84   2.22735386E-02  -4.16164324E-02  0.302809179    
 J, XGRID,YGRID,RGRID           85   2.27489006E-02  -4.23645303E-02  0.302894115    
 J, XGRID,YGRID,RGRID           86   2.32096650E-02  -4.30849306E-02  0.302973449    
 J, XGRID,YGRID,RGRID           87   2.36558225E-02  -4.37780730E-02  0.303047538    
 J, XGRID,YGRID,RGRID           88   2.40873303E-02  -4.44442965E-02  0.303116411    
 J, XGRID,YGRID,RGRID           89   2.45041884E-02  -4.50839922E-02  0.303180426    
 J, XGRID,YGRID,RGRID           90   2.49063410E-02  -4.56974804E-02  0.303239644    
 J, XGRID,YGRID,RGRID           91   2.52937712E-02  -4.62851226E-02  0.303294331    
 J, XGRID,YGRID,RGRID           92   2.56664455E-02  -4.68472168E-02  0.303344697    
 J, XGRID,YGRID,RGRID           93   2.60243416E-02  -4.73840982E-02  0.303390980    
 J, XGRID,YGRID,RGRID           94   2.63674203E-02  -4.78960536E-02  0.303433210    
 J, XGRID,YGRID,RGRID           95   2.66956408E-02  -4.83833961E-02  0.303471833    
 J, XGRID,YGRID,RGRID           96   2.70089898E-02  -4.90263179E-02  0.303506970    
 J, XGRID,YGRID,RGRID           97   2.73233615E-02  -4.94296439E-02  0.303539872    
 J, XGRID,YGRID,RGRID           98   2.76557915E-02  -4.98559065E-02  0.303572834    
 J, XGRID,YGRID,RGRID           99   2.80073285E-02  -5.03065102E-02  0.303605735    
 J, XGRID,YGRID,RGRID          100   2.83790734E-02  -5.07828481E-02  0.303638130    
 J, XGRID,YGRID,RGRID          101   2.87721939E-02  -5.12863919E-02  0.303669900    
 J, XGRID,YGRID,RGRID          102   2.91879270E-02  -5.18186949E-02  0.303700417    
 J, XGRID,YGRID,RGRID          103   2.96275802E-02  -5.23814000E-02  0.303729266    
 J, XGRID,YGRID,RGRID          104   3.00925411E-02  -5.29762395E-02  0.303755939    
 J, XGRID,YGRID,RGRID          105   3.05843167E-02  -5.36050498E-02  0.303777933    
 J, XGRID,YGRID,RGRID          106   3.11044306E-02  -5.42697795E-02  0.303795755    
 J, XGRID,YGRID,RGRID          107   3.16544957E-02  -5.49724698E-02  0.303809375    
 J, XGRID,YGRID,RGRID          108   3.22362296E-02  -5.57152927E-02  0.303818524    
 J, XGRID,YGRID,RGRID          109   3.28514688E-02  -5.65005392E-02  0.303822547    
 J, XGRID,YGRID,RGRID          110   3.35021280E-02  -5.73306344E-02  0.303821027    
 J, XGRID,YGRID,RGRID          111   3.41892280E-02  -5.82081378E-02  0.303836077    

  THE BLADE CENTROID ON THE X-Y SURFACE IS AT X, Y=    0.01161  -0.02486


  THE J VALUE OF THE CENTROID IS J =           66

  THE CENTROID ON THE STREAM SURFACE IS AT   1.16085382E-02   0.00000000    
  THE HUB SECTION CENTROID IS AT   1.16085382E-02   0.00000000    

  AXIAL & RADIAL COORDINATES ON THE SS AFTER STACKING 
  J  , XGRID,RGRID            1  -1.54606188E-02  0.296593904    
  J  , XGRID,RGRID            2  -1.38074346E-02  0.296638638    
  J  , XGRID,RGRID            3  -1.23337861E-02  0.296688706    
  J  , XGRID,RGRID            4  -1.10202767E-02  0.296741992    
  J  , XGRID,RGRID            5  -9.84955579E-03  0.296796620    
  J  , XGRID,RGRID            6  -8.80611595E-03  0.296851099    
  J  , XGRID,RGRID            7  -7.87613541E-03  0.296904474    
  J  , XGRID,RGRID            8  -7.04727275E-03  0.296956062    
  J  , XGRID,RGRID            9  -6.30852394E-03  0.297005206    
  J  , XGRID,RGRID           10  -5.65008540E-03  0.297051549    
  J  , XGRID,RGRID           11  -5.06320968E-03  0.297094941    
  J  , XGRID,RGRID           12  -4.54011280E-03  0.297135353    
  J  , XGRID,RGRID           13  -4.07385407E-03  0.297172725    
  J  , XGRID,RGRID           14  -3.65824671E-03  0.297207147    
  J  , XGRID,RGRID           15  -3.28778033E-03  0.297238678    
  J  , XGRID,RGRID           16  -2.95754639E-03  0.297267586    
  J  , XGRID,RGRID           17  -2.66316882E-03  0.297293812    
  J  , XGRID,RGRID           18  -2.40074913E-03  0.297317684    
  J  , XGRID,RGRID           19  -2.16681720E-03  0.297339350    
  J  , XGRID,RGRID           20  -1.95827335E-03  0.297358960    
  J  , XGRID,RGRID           21  -1.77236053E-03  0.297376662    
  J  , XGRID,RGRID           22  -1.60661992E-03  0.297392607    
  J  , XGRID,RGRID           23  -1.45886349E-03  0.297406971    
  J  , XGRID,RGRID           24  -1.32713665E-03  0.297419906    
  J  , XGRID,RGRID           25  -1.20969920E-03  0.297431558    
  J  , XGRID,RGRID           26  -1.10500003E-03  0.297441989    
  J  , XGRID,RGRID           27  -1.00154453E-03  0.297459990    
  J  , XGRID,RGRID           28  -8.93394637E-04  0.297479033    
  J  , XGRID,RGRID           29  -7.80119037E-04  0.297499001    
  J  , XGRID,RGRID           30  -6.61286060E-04  0.297520250    
  J  , XGRID,RGRID           31  -5.36464620E-04  0.297542721    
  J  , XGRID,RGRID           32  -4.05224040E-04  0.297566622    
  J  , XGRID,RGRID           33  -2.67134747E-04  0.297591925    
  J  , XGRID,RGRID           34  -1.21768331E-04  0.297618866    
  J  , XGRID,RGRID           35   3.13052442E-05  0.297647476    
  J  , XGRID,RGRID           36   1.92512525E-04  0.297677994    
  J  , XGRID,RGRID           37   3.62283550E-04  0.297710449    
  J  , XGRID,RGRID           38   5.41043002E-04  0.297744960    
  J  , XGRID,RGRID           39   7.29218125E-04  0.297781736    
  J  , XGRID,RGRID           40   9.27236862E-04  0.297820807    
  J  , XGRID,RGRID           41   1.13541819E-03  0.297862470    
  J  , XGRID,RGRID           42   1.35381380E-03  0.297906578    
  J  , XGRID,RGRID           43   1.58291589E-03  0.297953546    
  J  , XGRID,RGRID           44   1.82329584E-03  0.298003256    
  J  , XGRID,RGRID           45   2.07556505E-03  0.298056215    
  J  , XGRID,RGRID           46   2.34041922E-03  0.298112452    
  J  , XGRID,RGRID           47   2.61859968E-03  0.298172235    
  J  , XGRID,RGRID           48   2.91076954E-03  0.298235893    
  J  , XGRID,RGRID           49   3.21746990E-03  0.298303455    
  J  , XGRID,RGRID           50   3.53972055E-03  0.298375428    
  J  , XGRID,RGRID           51   3.87865398E-03  0.298451990    
  J  , XGRID,RGRID           52   4.23553586E-03  0.298533678    
  J  , XGRID,RGRID           53   4.61175665E-03  0.298620880    
  J  , XGRID,RGRID           54   5.00881486E-03  0.298713893    
  J  , XGRID,RGRID           55   5.43151610E-03  0.298814178    
  J  , XGRID,RGRID           56   5.88592701E-03  0.298923254    
  J  , XGRID,RGRID           57   6.37253746E-03  0.299041361    
  J  , XGRID,RGRID           58   6.89094886E-03  0.299168527    
  J  , XGRID,RGRID           59   7.43990391E-03  0.299304575    
  J  , XGRID,RGRID           60   8.01728666E-03  0.299449027    
  J  , XGRID,RGRID           61   8.62010755E-03  0.299601048    
  J  , XGRID,RGRID           62   9.23862495E-03  0.299757928    
  J  , XGRID,RGRID           63   9.86297801E-03  0.299917072    
  J  , XGRID,RGRID           64   1.04898363E-02  0.300077349    
  J  , XGRID,RGRID           65   1.11165009E-02  0.300237745    
  J  , XGRID,RGRID           66   1.17409006E-02  0.300397366    
  J  , XGRID,RGRID           67   1.23615786E-02  0.300555825    
  J  , XGRID,RGRID           68   1.29776709E-02  0.300712377    
  J  , XGRID,RGRID           69   1.35934167E-02  0.300867826    
  J  , XGRID,RGRID           70   1.42116174E-02  0.301022828    
  J  , XGRID,RGRID           71   1.48317963E-02  0.301176667    
  J  , XGRID,RGRID           72   1.54532082E-02  0.301329225    
  J  , XGRID,RGRID           73   1.60747468E-02  0.301479697    
  J  , XGRID,RGRID           74   1.66950263E-02  0.301627606    
  J  , XGRID,RGRID           75   1.73123293E-02  0.301772237    
  J  , XGRID,RGRID           76   1.79211721E-02  0.301911980    
  J  , XGRID,RGRID           77   1.85181759E-02  0.302046210    
  J  , XGRID,RGRID           78   1.91016756E-02  0.302174300    
  J  , XGRID,RGRID           79   1.96703933E-02  0.302296132    
  J  , XGRID,RGRID           80   2.02232972E-02  0.302411467    
  J  , XGRID,RGRID           81   2.07596906E-02  0.302520305    
  J  , XGRID,RGRID           82   2.12791655E-02  0.302622527    
  J  , XGRID,RGRID           83   2.17836294E-02  0.302718699    
  J  , XGRID,RGRID           84   2.22735386E-02  0.302809179    
  J  , XGRID,RGRID           85   2.27489006E-02  0.302894115    
  J  , XGRID,RGRID           86   2.32096650E-02  0.302973449    
  J  , XGRID,RGRID           87   2.36558225E-02  0.303047538    
  J  , XGRID,RGRID           88   2.40873303E-02  0.303116411    
  J  , XGRID,RGRID           89   2.45041884E-02  0.303180426    
  J  , XGRID,RGRID           90   2.49063410E-02  0.303239644    
  J  , XGRID,RGRID           91   2.52937712E-02  0.303294331    
  J  , XGRID,RGRID           92   2.56664455E-02  0.303344697    
  J  , XGRID,RGRID           93   2.60243416E-02  0.303390980    
  J  , XGRID,RGRID           94   2.63674203E-02  0.303433210    
  J  , XGRID,RGRID           95   2.66956408E-02  0.303471833    
  J  , XGRID,RGRID           96   2.70089898E-02  0.303506970    
  J  , XGRID,RGRID           97   2.73233615E-02  0.303539872    
  J  , XGRID,RGRID           98   2.76557915E-02  0.303572834    
  J  , XGRID,RGRID           99   2.80073285E-02  0.303605735    
  J  , XGRID,RGRID          100   2.83790734E-02  0.303638130    
  J  , XGRID,RGRID          101   2.87721939E-02  0.303669900    
  J  , XGRID,RGRID          102   2.91879270E-02  0.303700417    
  J  , XGRID,RGRID          103   2.96275802E-02  0.303729266    
  J  , XGRID,RGRID          104   3.00925411E-02  0.303755939    
  J  , XGRID,RGRID          105   3.05843167E-02  0.303777933    
  J  , XGRID,RGRID          106   3.11044306E-02  0.303795755    
  J  , XGRID,RGRID          107   3.16544957E-02  0.303809375    
  J  , XGRID,RGRID          108   3.22362296E-02  0.303818524    
  J  , XGRID,RGRID          109   3.28514688E-02  0.303822547    
  J  , XGRID,RGRID          110   3.35021280E-02  0.303821027    
  J  , XGRID,RGRID          111   3.41892280E-02  0.303836077    

  BLADE TRUE CHORD:AXIAL CHORD RATIO =    2.16791153    


    TKLE      TKTE      TKMAX     XTMAX     XMODLE     XMODTE    TK_TYP 
    0.0200    0.0100    0.0750    0.4000    0.0200    0.0100    2.0000


 FCHORD=    1.00000000      FPERP=    0.00000000     FTKSCALE=    1.00000000    


  CENTRELINE COORDINATES AND THICKNESS FOR INTYPE = 1

    XIN        YIN       TKIN 
   0.00000   0.00000   0.04336
   0.00006  -0.00016   0.04369
   0.00025  -0.00062   0.04431
   0.00056  -0.00140   0.04512
   0.00100  -0.00249   0.04607
   0.00156  -0.00389   0.04714
   0.00224  -0.00560   0.04833
   0.00305  -0.00761   0.04961
   0.00398  -0.00994   0.05098
   0.00504  -0.01257   0.05243
   0.00622  -0.01550   0.05395
   0.00752  -0.01874   0.05554
   0.00895  -0.02228   0.05719
   0.01049  -0.02612   0.05890
   0.01216  -0.03026   0.06066
   0.01395  -0.03469   0.06246
   0.01587  -0.03942   0.06431
   0.01790  -0.04443   0.06620
   0.02005  -0.04974   0.06812
   0.02232  -0.05532   0.07008
   0.02472  -0.06120   0.07207
   0.02723  -0.06735   0.07408
   0.02985  -0.07378   0.07611
   0.03260  -0.08048   0.07816
   0.03546  -0.08745   0.08023
   0.03844  -0.09469   0.08232
   0.04153  -0.10219   0.08441
   0.04474  -0.10995   0.08652
   0.04806  -0.11796   0.08863
   0.05149  -0.12623   0.09074
   0.05504  -0.13475   0.09286
   0.05869  -0.14351   0.09497
   0.06246  -0.15251   0.09708
   0.06633  -0.16175   0.09919
   0.07031  -0.17122   0.10129
   0.07440  -0.18091   0.10338
   0.07860  -0.19083   0.10545
   0.08290  -0.20097   0.10752
   0.08730  -0.21133   0.10956
   0.09181  -0.22189   0.11159
   0.09642  -0.23266   0.11361
   0.10113  -0.24364   0.11559
   0.10594  -0.25481   0.11756
   0.11085  -0.26617   0.11950
   0.11585  -0.27772   0.12142
   0.12095  -0.28945   0.12330
   0.12615  -0.30137   0.12516
   0.13144  -0.31346   0.12699
   0.13682  -0.32571   0.12878
   0.14229  -0.33814   0.13054
   0.14784  -0.35072   0.13227
   0.15349  -0.36346   0.13395
   0.15923  -0.37635   0.13560
   0.16504  -0.38939   0.13721
   0.17095  -0.40258   0.13878
   0.17693  -0.41590   0.14031
   0.18299  -0.42935   0.14179
   0.18914  -0.44293   0.14323
   0.19536  -0.45664   0.14463
   0.20166  -0.47046   0.14598
   0.20803  -0.48441   0.14728
   0.21447  -0.49846   0.14854
   0.22099  -0.51262   0.14975
   0.22757  -0.52688   0.15090
   0.23422  -0.54124   0.15201
   0.24094  -0.55569   0.15307
   0.24772  -0.57023   0.15407
   0.25457  -0.58485   0.15502
   0.26148  -0.59956   0.15592
   0.26845  -0.61433   0.15677
   0.27547  -0.62919   0.15756
   0.28255  -0.64410   0.15830
   0.28968  -0.65908   0.15899
   0.29687  -0.67412   0.15961
   0.30411  -0.68920   0.16019
   0.31140  -0.70434   0.16071
   0.31873  -0.71951   0.16117
   0.32611  -0.73473   0.16157
   0.33353  -0.74997   0.16192
   0.34099  -0.76525   0.16222
   0.34850  -0.78055   0.16246
   0.35604  -0.79587   0.16264
   0.36362  -0.81121   0.16276
   0.37123  -0.82656   0.16283
   0.37887  -0.84192   0.16284
   0.38654  -0.85728   0.16280
   0.39424  -0.87264   0.16270
   0.40197  -0.88800   0.16255
   0.40972  -0.90335   0.16234
   0.41750  -0.91869   0.16208
   0.42529  -0.93402   0.16176
   0.43311  -0.94932   0.16138
   0.44094  -0.96460   0.16096
   0.44878  -0.97986   0.16048
   0.45664  -0.99508   0.15995
   0.46451  -1.01027   0.15936
   0.47239  -1.02543   0.15872
   0.48027  -1.04054   0.15804
   0.48816  -1.05560   0.15730
   0.49605  -1.07062   0.15651
   0.50395  -1.08558   0.15568
   0.51184  -1.10049   0.15479
   0.51973  -1.11534   0.15386
   0.52761  -1.13012   0.15288
   0.53549  -1.14484   0.15186
   0.54336  -1.15948   0.15079
   0.55122  -1.17406   0.14968
   0.55906  -1.18855   0.14852
   0.56689  -1.20297   0.14732
   0.57471  -1.21730   0.14608
   0.58250  -1.23155   0.14480
   0.59028  -1.24571   0.14348
   0.59803  -1.25977   0.14213
   0.60576  -1.27375   0.14073
   0.61346  -1.28762   0.13931
   0.62113  -1.30140   0.13784
   0.62877  -1.31507   0.13634
   0.63638  -1.32863   0.13481
   0.64396  -1.34209   0.13325
   0.65150  -1.35544   0.13166
   0.65901  -1.36868   0.13004
   0.66647  -1.38180   0.12840
   0.67389  -1.39480   0.12672
   0.68127  -1.40768   0.12502
   0.68860  -1.42044   0.12330
   0.69589  -1.43307   0.12156
   0.70313  -1.44558   0.11979
   0.71031  -1.45796   0.11801
   0.71745  -1.47020   0.11621
   0.72453  -1.48232   0.11439
   0.73155  -1.49430   0.11255
   0.73852  -1.50614   0.11070
   0.74543  -1.51784   0.10884
   0.75228  -1.52941   0.10696
   0.75906  -1.54083   0.10508
   0.76578  -1.55210   0.10319
   0.77243  -1.56323   0.10129
   0.77901  -1.57421   0.09938
   0.78553  -1.58505   0.09747
   0.79197  -1.59573   0.09556
   0.79834  -1.60626   0.09364
   0.80464  -1.61663   0.09173
   0.81086  -1.62685   0.08981
   0.81701  -1.63692   0.08790
   0.82307  -1.64682   0.08599
   0.82905  -1.65657   0.08409
   0.83496  -1.66616   0.08219
   0.84077  -1.67558   0.08030
   0.84651  -1.68484   0.07842
   0.85216  -1.69394   0.07656
   0.85771  -1.70287   0.07470
   0.86318  -1.71164   0.07286
   0.86856  -1.72024   0.07103
   0.87385  -1.72867   0.06922
   0.87905  -1.73693   0.06742
   0.88415  -1.74502   0.06565
   0.88915  -1.75294   0.06389
   0.89406  -1.76069   0.06216
   0.89887  -1.76826   0.06044
   0.90358  -1.77566   0.05876
   0.90819  -1.78289   0.05709
   0.91270  -1.78994   0.05545
   0.91710  -1.79682   0.05384
   0.92140  -1.80352   0.05226
   0.92560  -1.81004   0.05071
   0.92969  -1.81638   0.04918
   0.93367  -1.82255   0.04769
   0.93754  -1.82854   0.04623
   0.94131  -1.83435   0.04481
   0.94496  -1.83997   0.04342
   0.94851  -1.84542   0.04207
   0.95194  -1.85069   0.04075
   0.95526  -1.85578   0.03947
   0.95847  -1.86068   0.03823
   0.96156  -1.86540   0.03702
   0.96454  -1.86994   0.03586
   0.96740  -1.87430   0.03474
   0.97015  -1.87847   0.03366
   0.97277  -1.88246   0.03262
   0.97528  -1.88627   0.03163
   0.97768  -1.88989   0.03068
   0.97995  -1.89333   0.02978
   0.98210  -1.89658   0.02892
   0.98413  -1.89965   0.02810
   0.98605  -1.90254   0.02733
   0.98784  -1.90524   0.02661
   0.98951  -1.90775   0.02594
   0.99105  -1.91008   0.02532
   0.99248  -1.91222   0.02474
   0.99378  -1.91418   0.02421
   0.99496  -1.91595   0.02373
   0.99602  -1.91753   0.02330
   0.99695  -1.91893   0.02292
   0.99776  -1.92014   0.02259
   0.99844  -1.92117   0.02231
   0.99900  -1.92200   0.02209
   0.99944  -1.92266   0.02191
   0.99975  -1.92312   0.02178
   0.99994  -1.92340   0.02170
   1.00000  -1.92350   0.02168

  BLADE SURFACE COORDINATES GENERATED USING INTYPE = 1

  XUP          YUP       XLOW      YLOW 
   0.00001   0.02168  -0.00001  -0.02168
   0.00007   0.02169   0.00005  -0.02200
   0.00026   0.02153   0.00024  -0.02278
   0.00057   0.02116   0.00055  -0.02396
   0.00101   0.02054   0.00099  -0.02552
   0.00157   0.01968   0.00155  -0.02746
   0.00225   0.01857   0.00223  -0.02976
   0.00306   0.01719   0.00304  -0.03242
   0.00399   0.01555   0.00397  -0.03543
   0.00505   0.01365   0.00503  -0.03878
   0.00623   0.01147   0.00621  -0.04248
   0.00753   0.00903   0.00751  -0.04651
   0.00896   0.00631   0.00894  -0.05088
   0.01050   0.00333   0.01048  -0.05557
   0.01217   0.00007   0.01215  -0.06059
   0.01396  -0.00346   0.01394  -0.06592
   0.01588  -0.00726   0.01586  -0.07157
   0.01791  -0.01133   0.01789  -0.07753
   0.02006  -0.01567   0.02004  -0.08380
   0.02233  -0.02028   0.02231  -0.09036
   0.02473  -0.02516   0.02471  -0.09723
   0.02724  -0.03031   0.02722  -0.10439
   0.02986  -0.03572   0.02984  -0.11183
   0.03261  -0.04140   0.03259  -0.11956
   0.03547  -0.04733   0.03545  -0.12757
   0.03845  -0.05353   0.03843  -0.13585
   0.04154  -0.05998   0.04152  -0.14439
   0.04475  -0.06669   0.04473  -0.15321
   0.04807  -0.07365   0.04805  -0.16228
   0.05150  -0.08086   0.05148  -0.17160
   0.05505  -0.08832   0.05503  -0.18118
   0.05870  -0.09602   0.05868  -0.19100
   0.06247  -0.10397   0.06245  -0.20105
   0.06634  -0.11215   0.06632  -0.21134
   0.07032  -0.12057   0.07030  -0.22186
   0.07441  -0.12923   0.07439  -0.23260
   0.07861  -0.13811   0.07859  -0.24356
   0.08291  -0.14722   0.08289  -0.25473
   0.08731  -0.15655   0.08729  -0.26611
   0.09182  -0.16610   0.09180  -0.27769
   0.09643  -0.17586   0.09641  -0.28947
   0.10114  -0.18584   0.10112  -0.30143
   0.10595  -0.19603   0.10593  -0.31359
   0.11086  -0.20642   0.11084  -0.32592
   0.11586  -0.21701   0.11584  -0.33843
   0.12096  -0.22780   0.12094  -0.35111
   0.12616  -0.23879   0.12614  -0.36395
   0.13145  -0.24996   0.13143  -0.37695
   0.13683  -0.26132   0.13681  -0.39011
   0.14230  -0.27287   0.14228  -0.40341
   0.14785  -0.28459   0.14783  -0.41685
   0.15350  -0.29649   0.15348  -0.43044
   0.15924  -0.30855   0.15922  -0.44416
   0.16505  -0.32079   0.16503  -0.45800
   0.17096  -0.33319   0.17094  -0.47197
   0.17694  -0.34574   0.17692  -0.48605
   0.18300  -0.35845   0.18298  -0.50025
   0.18915  -0.37131   0.18913  -0.51455
   0.19537  -0.38432   0.19535  -0.52895
   0.20167  -0.39747   0.20165  -0.54345
   0.20804  -0.41076   0.20802  -0.55805
   0.21448  -0.42419   0.21446  -0.57273
   0.22100  -0.43774   0.22098  -0.58749
   0.22758  -0.45143   0.22756  -0.60233
   0.23423  -0.46523   0.23421  -0.61724
   0.24095  -0.47915   0.24093  -0.63222
   0.24773  -0.49319   0.24771  -0.64726
   0.25458  -0.50734   0.25456  -0.66236
   0.26149  -0.52159   0.26147  -0.67752
   0.26846  -0.53595   0.26844  -0.69272
   0.27548  -0.55040   0.27546  -0.70797
   0.28256  -0.56495   0.28254  -0.72325
